Labels,"0,03","0,04","0,07","0,10","0,20","0,30","0,40","0,50","0,60","0,70","0,80","0,90","1,00","1,10","1,20","1,30","1,40","1,60","1,80","2,00","2,20","2,40","2,60","3,00","4,00","5,00","6,00","6,50","7,00","7,50","8,00","8,50","9,00","10,00","11,00","12,00","13,00","14,00","15,00","16,00","17,00","18,00","19,00","20,00","22,00","25,00","28,00","32,00","36,00","38,00","40,00","45,00","50,00","53,00","56,00","63,00","71,00","75,00","80,00","85,00","90,00","95,00","100,00","106,00","112,00","125,00","130,00","140,00","145,00","150,00","160,00","170,00","180,00","190,00","200,00","212,00","242,00","250,00","300,00","400,00","500,00","600,00","700,00","800,00","900,00","1000,00","1100,00","1200,00","1300,00","1400,00","1500,00","1600,00","1700,00","1800,00","1900,00","2000,00","2100,00","2200,00","2300,00","2400,00","2500,00"
ACG-LP,1.646580822389782e-9,1.5807015325100303e-8,8.852455502526054e-7,8.897452014215987e-6,0.00044411748001240336,0.0030785116929701773,0.010394291653820274,0.024429433310486616,0.04636065450426989,0.0765626255946995,0.11482011618976333,0.16054408857586824,0.2129433220129582,0.2711449250290024,0.33427122448468927,0.40148365038363765,0.4720035530669724,0.6201779712377448,0.7738123415432421,0.9287271779100431,1.0813953914264907,1.228914120862582,1.3690624474625555,1.622152046771544,2.1085516337901002,2.5182802861096674,2.9818461619120367,3.2389423326309195,3.503755182103788,3.766349621474458,4.016536916881929,4.244996251374773,4.443935535214438,4.731498964211,4.8549436529125245,4.817377929691196,4.6416017024401865,4.3612251955440575,4.012903412324865,3.630774476864067,3.2432550301689185,2.8717942008698425,2.5309840493521376,2.2294481814993707,1.7561925580207378,1.3459418119521758,1.1986830563747848,1.2218474031836255,1.3299363051144757,1.3810993136688312,1.4197478288613965,1.4384303685886344,1.3415980370669958,1.2399782465371751,1.117770853488794,0.8065643069291938,0.4944486946179266,0.37326438883435764,0.25557834049926353,0.1706445234837198,0.1116181320434878,0.07179964036997039,0.045566245154554735,0.0260338198098424,0.014698692667624729,0.004146379166425599,0.002532924561913248,0.0009406878776647621,0.0005727289908509443,0.00034875802217939825,0.000129626639601761,4.844835820556776e-5,1.824864782466566e-5,6.937923400214996e-6,2.6653557556354933e-6,8.582590743596957e-7,5.443050469986896e-8,2.657482304771227e-8,3.581257054093269e-10,1.4782264831590751e-13,1.5068902428212128e-16,3.0764557750214956e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACG-RM,7.294647369496181e-6,2.07684417811818e-5,0.00013938332569884298,0.00042836439104756394,0.0031027249265927893,0.008731950181101343,0.01721561365005044,0.028240040305321432,0.04145555450549659,0.05653223674031444,0.07317646560671992,0.09113383372698748,0.1101873936435355,0.1301545538007077,0.1508838422030886,0.1722519300409386,0.19416098437770768,0.23932416075574564,0.2860154433233109,0.3341498667877155,0.3838561310316969,0.4354202780254934,0.4892330719704781,0.6054129713858848,0.96492342393672,1.4426055468988876,2.0230581562950123,2.3377350621681954,2.6590634387492975,2.9792574010441797,3.29037703789464,3.5844995021342987,3.853931249905586,4.290935181127889,4.5569634959937195,4.632381754190341,4.52650280651979,4.272805389662823,3.918147640679985,3.5111203111613136,3.093397251997894,2.6954250240098054,2.335856560278559,2.0233168899414746,1.5400270130012998,1.09582552875547,0.8808820357156742,1.0499666158954635,1.9074267880726394,2.190034371624948,1.9216163577572707,1.7859773264908887,1.5972401602599398,1.374832531946125,1.2552198181040075,0.9550930845412215,0.5891050448922808,0.061777866092505525,0.0482871443709687,0.03795897573441333,0.029999747317807877,0.02383233283774642,0.019027525148755997,0.014614623871700238,0.011299469494952277,0.006609505477578561,0.005416695670825529,0.0036788764101284965,0.003047931309759006,0.002533668989875434,0.0017676090650418658,0.0012480077270105219,0.000890998369225884,0.0006427400714527623,0.0004681609254797536,0.0003238886044763776,0.0001356891812942964,0.00010879786430585987,2.994607635308212e-5,3.267002982484947e-6,5.030402584401693e-7,9.875815110752987e-8,2.3250663702641784e-8,6.3064945642852595e-9,1.9168111089873803e-9,6.398656636845506e-10,2.3109245817228922e-10,8.925694225818316e-11,3.6533966592031567e-11,1.5731504798037876e-11,7.083818783589236e-12,3.3192576633137397e-12,1.6117289308132975e-12,8.081610663400792e-13,4.1721234963063285e-13,2.2118044033968915e-13,1.2014174615551246e-13,6.673406183224139e-14,3.784033043385382e-14,2.1870176192145526e-14,1.2866409114248462e-14
AML-LY,0.0003778913788521368,0.0008299052501961783,0.0034635754861333237,0.008027673649584422,0.03518249978706423,0.07590441125445857,0.12550049956893322,0.18089457501391432,0.24003730074889162,0.3015242254465529,0.3643689791383551,0.427865276071768,0.49149986491999553,0.5548957208265396,0.6177738613830326,0.6799270253398882,0.7412011351918492,0.8606856334095633,0.975635139485536,1.085751380023646,1.1909116381866895,1.2910996369554493,1.386364140860456,1.562500927414956,1.9248614461918485,2.189726181796595,2.373903064455933,2.4405742150048297,2.492664974155839,2.531807449034223,2.5595197711120257,2.57720703210689,2.586163560309472,2.582529277529211,2.5569064992542527,2.5161045409339957,2.465633735488288,2.409886973989453,2.352310604553321,2.2955590594156545,2.2416310625297724,2.191987367597209,2.1476511270265592,2.1092925409142316,2.051836903812013,2.013877867934247,2.0277364972029264,2.1072857680886994,2.2285970189488045,2.2954779264475906,2.3618315200758473,2.50550186788273,2.588093290802579,2.598620662114991,2.577627662226314,2.413433368364813,2.0777864041657477,1.877788284442739,1.619414589706181,1.3674173564083083,1.13366892929572,0.925145592409447,0.7448231774498872,0.565616006391588,0.4237310798594058,0.2189424846690955,0.1683180090566462,0.09857889097035699,0.07523804644013178,0.057385641202719995,0.033424031030692775,0.019599010045319023,0.011638960347339323,0.007040256309937174,0.004360712429607611,0.002547946395634884,0.0008129644214250872,0.0006282872590236151,0.00017167947690383984,2.593621775927533e-5,5.547566067849e-6,1.4599833099888973e-6,4.4755475426239815e-7,1.5441592166122645e-7,5.856756621370973e-8,2.400937162711843e-8,1.0504465626253438e-8,4.857639809168898e-9,2.356282271683436e-9,1.1916017390291e-9,6.251438110051546e-10,3.388382072583097e-10,1.8909447905539608e-10,1.083378290221024e-10,6.35655021532332e-11,3.811340043871074e-11,2.3310211431017923e-11,1.451864301726662e-11,9.196040340706099e-12,5.915972576723747e-12,3.861158287167597e-12
AML-PT,3.892500832557658e-15,7.70222604097744e-14,1.7369604686451113e-11,4.201160298606825e-10,1.1307365944097465e-7,2.0720152290473677e-6,1.385510413887415e-5,5.5100857867705425e-5,0.0001602263553253814,0.000378647429199455,0.0007728839578685848,0.0014155324125312218,0.0023858652578447846,0.003766539390758086,0.005640675506043132,0.00808942148301687,0.011190021819818036,0.01962795002834469,0.031449203058774446,0.047031585168294615,0.06663389958490577,0.09040332705549119,0.11838784008210668,0.18678541736710447,0.422064509555466,0.723376591933691,1.0565528512795836,1.2255720459967783,1.3918652862794174,1.552598897942803,1.705253084271544,1.8476140993531573,1.977779889104853,2.195561647854348,2.3501424568871903,2.4386630516580414,2.4634168370978275,2.4308088573684072,2.349982978973057,2.2314351736186513,2.0891255276834886,2.069845937607459,2.9557493749462163,2.88350566905341,3.6148908502315584,5.088773934673125,6.721345785688856,7.737157341260813,7.403234227497118,5.9435785038629,4.975420205885909,3.469437154392043,0.06780652985411907,1.0138784895159985,0.0047171123681323465,0.0014767553427494217,0.0004073544051050201,0.00021747083259620763,0.000100781169303629,4.7501828241231815e-5,2.276344663403444e-5,1.1085711029595846e-5,5.483569838443631e-6,2.403436911739971e-6,1.0754806204098756e-6,2.0131385298533042e-7,1.0811126487117751e-7,3.229757839724429e-8,1.795061682616299e-8,1.0082835712917122e-8,3.278587746956091e-9,1.1071293626770186e-9,3.872217783722225e-10,1.3993520564676746e-10,5.213833608110158e-11,1.655560610720243e-11,1.104764058863741e-12,5.559000593377715e-13,1.0101379314578399e-14,1.0454967780406755e-17,3.36380583117901e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND-LN,0.0008465652090357233,0.001606183711870728,0.005159658180775121,0.010281695112731309,0.03479186058585621,0.06592015334416937,0.10035660234396561,0.13642660829596218,0.17318921701375106,0.21008126753492773,0.24675239420999429,0.28297978882697516,0.3186206373990116,0.35358400441709953,0.3878134555163558,0.4212759318133231,0.4539544222293464,0.5169436402883453,1.0876206168287985,1.2424544939356068,1.3930667189958388,1.5151763667028642,1.5770205924647427,0.8770162974140623,1.0636496870652972,1.2062591104403915,1.3146700023823523,1.358598633260025,1.3968617017348777,1.430259964258284,1.459531171190494,1.4853542533416981,1.5083524324499922,1.5481032421438505,1.5827450979849353,1.6154927135778085,1.6488851856595736,1.684860744062034,1.7248331479575087,1.7697668912186515,1.820248666242433,1.876553200281392,1.938702272762153,2.006516319610427,2.157671499037402,2.415143040071884,2.6936329166199893,3.063756785125055,3.390217742314305,3.523986633814598,3.6323945662191552,3.7743325622602826,3.721364581706568,3.6032563040792787,3.431648808605744,2.891176822614399,2.1897589617662634,1.856578730853373,1.4814707875465811,1.1618663749881577,0.8993100428139843,0.6896370746675283,0.525832787541039,0.37871027511035704,0.2733396618588326,0.13912592104783697,0.1092878615524845,0.07018600645819716,0.05746533131995019,0.04772804143987201,0.034267868906267644,0.02575316702782698,0.02004762909030638,0.01601358354852045,0.013030098034769655,0.010351973232296877,0.006136957802544219,0.005385754914060684,0.0025246768691433168,0.000689865880826753,0.00023065073898293037,8.888677990083303e-5,3.8092282128952254e-5,1.7732998716670395e-5,8.823285270523353e-6,4.6375251931024566e-6,2.552316084967063e-6,1.4609555750003068e-6,8.651266572848944e-7,5.277208963484296e-7,3.3044128139912555e-7,2.1178473249581115e-7,1.3859703264525574e-7,9.242338712012269e-8,6.269277748649001e-8,4.319215213483628e-8,3.018381447457213e-8,2.137111050783904e-8,1.531529308516611e-8,1.1098922412253064e-8,8.127341386706607e-9
ARB-CH,1.614262802558662e-5,4.723553004131399e-5,0.00033224668759532407,0.0010475087035886862,0.00789626825283312,0.02261219818675666,0.045014743470672164,0.07428370754245003,0.10947157272213542,0.1496714306121081,0.19406900269597432,0.24195262806145204,0.2927078907646269,0.34580720382128183,0.40079845183721613,0.4572942828430668,0.5149625899729848,0.632716273480566,0.7522240735566562,0.872121526350174,0.9913883307012473,1.1092576867346966,1.2251510595740778,1.4493660436883253,1.955030421606688,2.373161280147335,2.703171581419657,2.8366821514241636,2.950456681575441,3.0456082712514476,3.1233349748674515,3.1848870223418144,3.231539295697302,3.28523354499574,3.294335970694934,3.2680804852760548,3.214765602586034,3.141642654084623,3.0549003313072585,2.959710932176789,2.860312443191123,2.760108254568786,2.6617723631091725,2.5673523997506544,2.3958880228481836,2.1931674359117928,2.0595506589284804,1.9757668712018275,1.9703239444650527,1.9856579860862607,2.007070038825606,2.060867616918341,2.0752329834973895,2.0514659559793924,2.0001491941640066,1.7819272109997988,1.423103681250299,1.2302026660568701,0.9979468620967336,0.7883491038791713,0.6087018995118568,0.46091044734820147,0.34328489453833155,0.23672984632720434,0.16067456134447802,0.06679383014320753,0.04723514663714463,0.023479125400595473,0.016551218287114557,0.011688507510753345,0.0058938740489784345,0.0030439265950636053,0.0016269991388994647,0.0009077454571121373,0.0005313693097360656,0.0002979899683031126,9.057282940650169e-5,6.894216945821823e-5,1.560557923291289e-5,1.3627803080775537e-6,1.7634416468196496e-7,2.98843652979045e-8,6.1905985616678615e-9,1.4989753651517581e-9,4.113617321499376e-10,1.251265248139862e-10,4.149018084254687e-11,1.480674106586243e-11,5.630224794211385e-12,2.262786916268693e-12,9.549054491059157e-13,4.208408515987515e-13,1.9281526593946273e-13,9.148797637436595e-14,4.4808621928356355e-14,2.25894005362211e-14,1.1693010476357224e-14,6.201129745583047e-15,3.36349516797925e-15,1.8623784556968004e-15,1.0513560214665679e-15
AUC-BF1,0.000717406044200285,0.0013319134611752606,0.004126347220656325,0.008068063756497493,0.026555362910285183,0.04978452108705948,0.07541385616898875,0.10226914538960356,0.12968977880855057,0.15727782371627475,0.18478312367936164,0.21204429855307452,0.23895590101600134,0.2654490013620644,0.2914791651187744,0.31701872945280096,0.3420516915831055,0.3905723695641403,0.4370386430365499,0.4814971964612102,0.5240186297832207,0.5646839855551455,0.6035774543047054,0.6763794288052447,0.8327756160199627,0.9587019753136303,1.060054069756905,1.1029628444765438,1.1413489553187632,1.1756563358938443,1.2063034991794592,1.2336914529610183,1.258209653213143,1.3001608056569451,1.3351671075267775,1.3661886807121308,1.39611278944182,1.4276985946875362,1.4635091805793234,1.5058455332421372,1.5566920087673202,1.6176782958037184,1.6900593322316984,1.7747121355395328,1.9825290966171294,2.38847085116031,2.8901954911057746,3.647807123917602,4.403580673650359,4.741231713980095,5.032032901253983,5.4857594986503875,5.51371578601208,5.356869024354651,5.108787084575477,4.3494053102416785,3.422236958097668,2.978093992909248,2.4533198765078827,1.9726697681843512,1.548157107870312,1.1887875935078172,0.8974346775541195,0.6322445626076859,0.4451881774292743,0.22309026235135992,0.17871558409058294,0.12460518571715964,0.1078592447017318,0.09508584493934528,0.07677237167539863,0.06390448148666153,0.05405257339296074,0.046139184655016145,0.039624082020626526,0.033211658192398824,0.021872758030029846,0.019666311579458612,0.01054144264024787,0.0035808738392426784,0.001428465623493864,0.0006391657823752051,0.00031187723498061446,0.00016288658849385627,8.987968423270431e-5,5.190269278791027e-5,3.114334342989371e-5,1.9310132318673166e-5,1.2318273512782098e-5,8.05615862916058e-6,5.38600160669046e-6,3.67219092692308e-6,2.5481852751343797e-6,1.7965638331749607e-6,1.2850662503730214e-6,9.313898798651584e-7,6.832565840701111e-7,5.068329534514201e-7,3.798451591007299e-7,2.873975331146163e-7,2.1938342097683626e-7
AUC-BF2,2.515779195989867e-7,1.3602697910026873e-6,2.732967082918311e-5,0.0001522281966350128,0.0027768944186822627,0.011638983633362758,0.028568588113969517,0.05356959927739874,0.08569103769461053,0.12362136828736732,0.16600543186355726,0.21159122540789926,0.2592839633787626,0.3081531133471312,0.35741803637717745,0.4064262388790694,0.45463152311948324,0.5468727662076648,0.6312974114276158,0.7059842346313131,0.7698036793130459,0.8223390087021203,0.8638003506668397,0.9167869755632014,0.9373618480102255,0.924651093537902,0.9612564816414012,1.002410686099716,1.0560804444508873,1.1191002663847371,1.1881779426829426,1.260221396077176,1.3325023443075472,1.469039636625566,1.5847114122898394,1.6729494147425643,1.7326155632479805,1.7667235910892554,1.7811205817904168,1.7832453570722653,1.7810622465500383,1.7822312985916409,1.7935317300376614,1.820519275933727,1.9369047716734578,2.29104116184277,2.843500783295884,3.7677697519340385,4.703671488657815,5.10990284112658,5.44833924072243,5.934040584735117,5.905848475790711,5.685321375433879,5.35056543034763,4.2971721501078735,2.969422422078342,2.36420120969746,1.7142794355715558,1.1982276616608842,0.810788777487515,0.5333111327799273,0.34231730987100484,0.19564203685925002,0.10906062754329272,0.02881444854747899,0.016965573099004875,0.005761498591501479,0.0033315233255513813,0.0019191669623508044,0.00063187328294157,0.0002068261543143846,6.76005984579644e-5,2.2137051048416374e-5,7.281506153920055e-6,1.934043239509985e-6,7.427692494048073e-8,3.1622564111928976e-8,1.7880781597732474e-10,1.322885810195412e-14,2.6864081687294414e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUC-BF3,1.3748397332480947e-6,4.784110971665483e-6,4.609204189911134e-5,0.00017485654153371425,0.0018244793064040126,0.006187090979526118,0.013756020324721228,0.02459881547996325,0.03857476817750872,0.05544826300934467,0.07494722081502936,0.0967933372072988,0.12071751955253028,0.14646737951069538,0.1738103996481536,0.20253473896279703,0.23244876879077433,0.295173437844832,0.36080708138430767,0.4284070052612207,0.4972207172086231,0.5666480701887073,0.6362102883012717,0.7742869567274496,1.1027609279645727,1.3957371621468875,1.6478553022887281,1.7584003715980756,1.8588759782824216,1.9496430254711448,2.0311526171035323,2.103923458198567,2.1685224165045467,2.2756134578198353,2.357334461077287,2.4185024884008506,2.4635930517116,2.496593331556035,2.5209350254838343,2.5394836625358734,2.554564583091642,2.5680102378239624,2.5812177735617055,2.5952094899924374,2.6281081448378196,2.693457901797186,2.776112964749183,2.899299424303848,3.015852083841881,3.065000962457673,3.1052895390290858,3.1584885488602703,3.1365909133403043,3.088045584364535,3.0155299293676263,2.7711458302568843,2.4104302094628274,2.216155641988418,1.9728212113291794,1.7373143276228855,1.5158946515973541,1.312386668331698,1.1286915465831777,0.9350045607580296,0.7694797505661655,0.4960659198289962,0.41709426247555,0.2933483272969909,0.2455465210008473,0.2053522307597683,0.1433769607140392,0.10000112932249351,0.06975820451675217,0.048713247995379565,0.034077145353504874,0.022262429125246754,0.007822336684900502,0.005948131636732727,0.0011310017187506592,5.3385376118789764e-5,3.4535927601028563e-6,2.8961059360777377e-7,3.0058999054890284e-8,3.726288960541707e-9,5.369010162082626e-10,8.805471556309794e-11,1.617583488437411e-11,3.287599272231629e-12,7.323763155999839e-13,1.7759844360138422e-13,4.665097637768145e-14,1.3228170541765242e-14,4.039152399956934e-15,1.3251759014480588e-15,4.660013906698979e-16,1.74919973819586e-16,6.993541718003096e-17,2.96638841786398e-17,1.315015201436376e-17,6.191393240637347e-18,3.0248959666580662e-18
