0.03,0.04,0.07,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.6,1.8,2,2.2,2.4,2.6,3,4,5,6,6.5,7,7.5,8,8.5,9,10,11,12,13,14,15,16,17,18,19,20,22,25,28,32,36,38,40,45,50,53,56,63,71,75,80,85,90,95,100,106,112,125,130,140,145,150,160,170,180,190,200,212,242,250,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285766902795807,0.0633144564206125,0.0619051254534988,0.0979285396360341,0.283027163031277,0.622117338602094,1.1400017684024,1.69174101885787,3.02015191723522,3.63347587168758,4.28653549906606,4.72728423556076,5.08218400593445,5.96476835596721,6.73677440436028,7.51756688755383,8.05753344272458,8.34139273483142,8.54168190097828,8.14604420619031,7.92591453613354,6.78108088828057,4.57774096779653,2.26902923029981,0.402228814716179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
