0.03,0.04,0.07,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.6,1.8,2,2.2,2.4,2.6,3,4,5,6,6.5,7,7.5,8,8.5,9,10,11,12,13,14,15,16,17,18,19,20,22,25,28,32,36,38,40,45,50,53,56,63,71,75,80,85,90,95,100,106,112,125,130,140,145,150,160,170,180,190,200,212,242,250,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491871086459695,0.185859007319089,0.322530905992208,0.459202804665327,0.595874703338447,0.732546602011566,0.869218500684685,1.0058903993578,1.14256229803092,1.27923419670404,1.41590609537716,1.6892498927234,2.08650708743655,2.48776175762357,2.96471927068768,3.55498526195683,3.79090013149893,3.99975028529819,4.52616728538102,4.93132862491728,5.07344012992388,5.17673280709204,5.31834075206935,5.31604801083115,5.16841624101709,4.86861257050065,4.52914566360945,4.13432556049968,3.78199880720023,3.45364381840978,3.05986844747776,2.76129908376195,2.01425888920219,1.82692165487419,1.2672624017052,1.13274997825683,0.945014979327713,0.697817903146674,0.511675040508274,0.338656543230366,0.231669355171019,0.156618648937076,0.0927084444803026,0.0344841561280745,0.0189078929883928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
