0.03,0.04,0.07,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.6,1.8,2,2.2,2.4,2.6,3,4,5,6,6.5,7,7.5,8,8.5,9,10,11,12,13,14,15,16,17,18,19,20,22,25,28,32,36,38,40,45,50,53,56,63,71,75,80,85,90,95,100,106,112,125,130,140,145,150,160,170,180,190,200,212,242,250,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500
0,0,0,0,0,0.00667347186451211,0.0113871853336767,0.0164933197738685,0.0205334579082807,0.0307191698099412,0.0479033938306123,0.072276435046015,0.0925274089419244,0.118369473127603,0.146157859849733,0.175225542261962,0.200244052069774,0.255910679999553,0.319695494569719,0.388081067932,0.458704452027456,0.532545263323549,0.606989412583126,0.736517388606018,1.04926299952444,1.50028108911299,2.02817808958166,2.37711243987301,2.71788963507949,2.9655486634417,3.40330759436048,3.73927747505485,4.02297586312508,4.49854044762899,4.90167724627899,5.21610304716204,5.41465874074386,5.50562767780274,5.49847045245124,5.41094991076675,5.25578281994126,5.02816946948976,4.74214883884305,4.43930525459552,3.92191488061551,3.14128128436993,2.38324797963679,1.71941705779422,1.21346517373949,0.957010632604751,0.837550840826596,0.675336381978978,0.459293125923014,0.324886930150981,0.244145939492599,0.133267044288664,0.0369604448612605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
